"id";"data_inversa";"dia_semana";"horario";"uf";"br";"km";"municipio";"causa_acidente";"tipo_acidente";"classificacao_acidente";"fase_dia";"sentido_via";"condicao_metereologica";"tipo_pista";"tracado_via";"uso_solo";"pessoas";"mortos";"feridos_leves";"feridos_graves";"ilesos";"ignorados";"feridos";"veiculos"
83490989;"18/08/16";"Quinta";"07:30:00";"SC";101;"335";"TUBARAO";"Falta de atenção";"Colisão traseira";"Sem Vítimas";"Pleno dia";"Crescente";"Nublado";"Simples";"Reta";"Urbano";3;0;0;0;3;0;0;3
83490990;"18/08/16";"Quinta";"07:30:00";"BA";407;"4";"JUAZEIRO";"Falta de atenção";"Colisão com bicicleta";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Ceu Claro";"Simples";"Curva";"Urbano";2;0;1;0;1;0;1;2
83490992;"14/08/16";"Domingo";"10:00:00";"GO";40;"12,6";"LUZIANIA";"Outras";"Queda de motocicleta / bicicleta / veículo";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Sol";"Dupla";"Reta";"Urbano";1;0;0;1;0;0;1;1
83490993;"11/08/16";"Quinta";"05:55:00";"RN";101;"83";"SAO GONCALO DO AMARANTE";"Falta de atenção";"Atropelamento de pessoa";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Sol";"Dupla";"Reta";"Urbano";3;0;3;0;0;0;3;1
83490994;"18/08/16";"Quinta";"08:00:00";"ES";101;"304,9";"VIANA";"Falta de atenção";"Colisão lateral";"Sem Vítimas";"Pleno dia";"Decrescente";"Ceu Claro";"Dupla";"Curva";"Urbano";2;0;0;0;2;0;0;2
83490995;"03/08/16";"Quarta";"14:30:00";"BA";20;"150";"SAO DESIDERIO";"Ultrapassagem indevida";"Colisão frontal";"Sem Vítimas";"Pleno dia";"Decrescente";"Ceu Claro";"Simples";"Reta";"Urbano";6;0;0;0;6;0;0;2
83490996;"14/08/16";"Domingo";"10:25:00";"GO";414;"225,5";"NIQUELANDIA";"Velocidade incompatível";"Capotamento";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Ceu Claro";"Simples";"Curva";"Rural";5;0;3;0;2;0;3;1
83490998;"18/08/16";"Quinta";"08:30:00";"RJ";116;"315";"ITATIAIA";"Dormindo";"Saída de Pista";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Sol";"Dupla";"Reta";"Rural";1;0;1;0;0;0;1;1
83490999;"18/08/16";"Quinta";"05:40:00";"MT";174;"17";"CACERES";"Animais na Pista";"Atropelamento de animal";"Sem Vítimas";"Plena noite";"Decrescente";"Ceu Claro";"Simples";"Reta";"Rural";1;0;0;0;1;0;0;1
83491000;"14/08/16";"Domingo";"23:30:00";"SP";116;"54,2";"LORENA";"Outras";"Colisão com objeto fixo";"Com Vítimas Feridas";"Plena noite";"Decrescente";"Ceu Claro";"Dupla";"Reta";"Rural";3;0;2;0;1;0;2;1
83491001;"14/08/16";"Domingo";"19:30:00";"SC";480;"126,3";"CHAPECO";"Velocidade incompatível";"Saída de Pista";"Com Vítimas Feridas";"Plena noite";"Crescente";"Nublado";"Dupla";"Reta";"Urbano";1;0;1;0;0;0;1;1
83491002;"14/08/16";"Domingo";"22:00:00";"RN";101;"69";"EXTREMOZ";"Outras";"Colisão traseira";"Com Vítimas Feridas";"Plena noite";"Crescente";"Ceu Claro";"Simples";"Reta";"Urbano";2;0;0;1;1;0;1;2
83491003;"18/08/16";"Quinta";"06:45:00";"RS";386;"384,5";"TABAI";"Outras";"Tombamento";"Com Vítimas Feridas";"Amanhecer";"Decrescente";"Nevoeiro/neblina";"Dupla";"Reta";"Urbano";1;0;0;1;0;0;1;1
83491004;"13/08/16";"Sábado";"21:20:00";"DF";20;"57";"BRASILIA";"Outras";"Queda de motocicleta / bicicleta / veículo";"Com Vítimas Feridas";"Plena noite";"Crescente";"Ceu Claro";"Dupla";"Curva";"Rural";1;0;1;0;0;0;1;1
83491005;"14/08/16";"Domingo";"15:30:00";"RJ";493;"23";"MAGE";"Outras";"Saída de Pista";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Sol";"Simples";"Reta";"Urbano";3;0;2;0;0;1;2;2
83491006;"07/06/16";"Terça";"07:20:00";"RR";174;"558";"BOA VISTA";"Defeito mecânico em veículo";"Saída de Pista";"Com Vítimas Feridas";"Amanhecer";"Crescente";"Nublado";"Simples";"Reta";"Rural";8;0;5;0;2;1;5;1
83491007;"03/06/16";"Sexta";"14:30:00";"PA";316;"10";"MARITUBA";"Outras";"Colisão traseira";"Ignorado";"Pleno dia";"Decrescente";"Ignorada";"Dupla";"Reta";"Urbano";2;0;0;0;0;2;0;2
83491008;"17/08/16";"Quarta";"23:04:00";"MG";40;"521";"CONTAGEM";"Dormindo";"Saída de Pista";"Sem Vítimas";"Plena noite";"Crescente";"Ceu Claro";"Dupla";"Reta";"Urbano";1;0;0;0;1;0;0;1
83491009;"15/08/16";"Segunda";"04:15:00";"BA";101;"478";"URUCUCA";"Dormindo";"Tombamento";"Sem Vítimas";"Plena noite";"Crescente";"Ceu Claro";"Simples";"Curva";"Rural";1;0;0;0;1;0;0;1
83491010;"18/08/16";"Quinta";"07:30:00";"DF";20;"18";"BRASILIA";"Não guardar distância de segurança";"Colisão traseira";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Ceu Claro";"Dupla";"Reta";"Rural";4;0;3;0;1;0;3;2
83491011;"18/08/16";"Quinta";"08:40:00";"MG";381;"477,7";"CONTAGEM";"Falta de atenção";"Danos Eventuais";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Sol";"Dupla";"Reta";"Urbano";1;0;1;0;0;0;1;1
83491012;"16/08/16";"Terça";"00:33:00";"RO";364;"715";"PORTO VELHO";"Falta de atenção";"Colisão traseira";"Com Vítimas Feridas";"Plena noite";"Decrescente";"Ceu Claro";"Dupla";"Reta";"Rural";2;0;0;1;1;0;1;2
83491013;"18/08/16";"Quinta";"11:40:00";"RS";285;"292,2";"PASSO FUNDO";"Não guardar distância de segurança";"Colisão traseira";"Sem Vítimas";"Pleno dia";"Crescente";"Sol";"Simples";"Cruzamento";"Urbano";2;0;0;0;2;0;0;2
83491014;"14/08/16";"Domingo";"07:20:00";"DF";40;"2";"BRASILIA";"Ingestão de álcool";"Capotamento";"Ignorado";"Pleno dia";"Decrescente";"Ceu Claro";"Dupla";"Reta";"Rural";1;0;0;0;0;1;0;1
83491015;"18/08/16";"Quinta";"10:20:00";"SE";101;"90,7";"NOSSA SENHORA DO SOCORRO";"Falta de atenção";"Colisão Transversal";"Sem Vítimas";"Pleno dia";"Crescente";"Ceu Claro";"Simples";"Reta";"Urbano";4;0;0;0;4;0;0;4
83491016;"18/08/16";"Quinta";"10:40:00";"SC";163;"91,7";"GUARACIABA";"Não guardar distância de segurança";"Colisão traseira";"Sem Vítimas";"Pleno dia";"Decrescente";"Nublado";"Simples";"Reta";"Rural";3;0;0;0;3;0;0;3
83491018;"13/08/16";"Sábado";"20:20:00";"ES";101;"159,3";"LINHARES";"Falta de atenção";"Colisão Transversal";"Com Vítimas Feridas";"Plena noite";"Decrescente";"Nublado";"Simples";"Curva";"Rural";3;0;1;0;2;0;1;2
83491019;"15/08/16";"Segunda";"06:50:00";"DF";70;"5";"BRASILIA";"Falta de atenção";"Colisão lateral";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Ceu Claro";"Dupla";"Reta";"Rural";2;0;1;0;1;0;1;2
83491020;"06/08/16";"Sábado";"23:00:00";"BA";101;"206";"MURITIBA";"Animais na Pista";"Atropelamento de animal";"Sem Vítimas";"Plena noite";"Crescente";"Ceu Claro";"Simples";"Reta";"Rural";1;0;0;0;1;0;0;1
83491021;"06/05/16";"Sexta";"19:00:00";"SP";116;"225";"GUARULHOS";"Falta de atenção";"Atropelamento de pessoa";"Com Vítimas Feridas";"Plena noite";"Decrescente";"Nublado";"Múltipla";"Reta";"Urbano";2;0;0;1;0;1;1;1
83491022;"18/08/16";"Quinta";"08:40:00";"GO";60;"409,5";"RIO VERDE";"Outras";"Derramamento de Carga";"Sem Vítimas";"Pleno dia";"Crescente";"Ceu Claro";"Dupla";"Reta";"Rural";1;0;0;0;1;0;0;1
83491023;"08/07/16";"Sexta";"09:00:00";"MG";153;"236,8";"FRONTEIRA";"Não guardar distância de segurança";"Colisão traseira";"Sem Vítimas";"Pleno dia";"Crescente";"Sol";"Simples";"Reta";"Rural";4;0;0;0;4;0;0;4
83491024;"18/08/16";"Quinta";"00:30:00";"RJ";116;"287";"BARRA MANSA";"Dormindo";"Colisão com objeto fixo";"Com Vítimas Fatais";"Plena noite";"Crescente";"Ceu Claro";"Simples";"Reta";"Rural";1;1;0;0;0;0;0;1
83491025;"25/07/16";"Segunda";"17:15:00";"MG";365;"505";"PATROCINIO";"Outras";"Colisão traseira";"Com Vítimas Feridas";"Anoitecer";"Crescente";"Ceu Claro";"Simples";"Reta";"Rural";3;0;1;0;2;0;1;2
83491026;"14/08/16";"Domingo";"14:50:00";"BA";324;"389";"SANTA BARBARA";"Ultrapassagem indevida";"Colisão Transversal";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Sol";"Simples";"Reta";"Rural";5;0;4;1;0;0;5;2
83491027;"18/08/16";"Quinta";"07:30:00";"SC";116;"262";"PONTE ALTA DO NORTE";"Outras";"Colisão com objeto fixo";"Sem Vítimas";"Pleno dia";"Crescente";"Nevoeiro/neblina";"Simples";"Curva";"Rural";3;0;0;0;3;0;0;2
83491028;"14/08/16";"Domingo";"20:20:00";"SP";116;"206";"GUARULHOS";"Não guardar distância de segurança";"Colisão traseira";"Sem Vítimas";"Plena noite";"Decrescente";"Ceu Claro";"Múltipla";"Reta";"Urbano";3;0;0;0;2;1;0;3
83491029;"10/08/16";"Quarta";"16:30:00";"BA";116;"15,4";"VITORIA DA CONQUISTA";"Falta de atenção";"Queda de motocicleta / bicicleta / veículo";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Ceu Claro";"Simples";"Reta";"Urbano";1;0;1;0;0;0;1;1
83491030;"18/08/16";"Quinta";"10:30:00";"PR";369;"512";"CASCAVEL";"Outras";"Saída de Pista";"Sem Vítimas";"Pleno dia";"Decrescente";"Chuva";"Simples";"Reta";"Rural";1;0;0;0;1;0;0;1
83491031;"18/08/16";"Quinta";"08:30:00";"PR";476;"141";"CURITIBA";"Velocidade incompatível";"Colisão lateral";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Nublado";"Dupla";"Reta";"Urbano";2;0;1;0;1;0;1;2
83491032;"10/08/16";"Quarta";"15:00:00";"PR";369;"163,1";"CAMBE";"Outras";"Saída de Pista";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Ignorada";"Dupla";"Cruzamento";"Urbano";1;0;0;1;0;0;1;1
83491033;"10/08/16";"Quarta";"16:45:00";"PA";316;"122";"SANTA MARIA DO PARA";"Outras";"Saída de Pista";"Sem Vítimas";"Pleno dia";"Decrescente";"Nublado";"Simples";"Reta";"Rural";2;0;0;0;1;1;0;2
83491034;"15/08/16";"Segunda";"15:45:00";"MT";364;"192,9";"RONDONOPOLIS";"Outras";"Saída de Pista";"Com Vítimas Fatais";"Pleno dia";"Crescente";"Sol";"Simples";"Reta";"Rural";2;1;0;0;1;0;0;2
83491035;"18/08/16";"Quinta";"13:00:00";"SC";116;"203,6";"PONTE ALTA";"Dormindo";"Saída de Pista";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Ceu Claro";"Simples";"Curva";"Rural";1;0;1;0;0;0;1;1
83491036;"18/08/16";"Quinta";"07:15:00";"CE";222;"1,9";"SOBRAL";"Falta de atenção";"Atropelamento de pessoa";"Com Vítimas Fatais";"Pleno dia";"Decrescente";"Sol";"Dupla";"Reta";"Urbano";2;1;0;0;1;0;0;1
83491037;"18/08/16";"Quinta";"08:00:00";"DF";20;"45";"BRASILIA";"Velocidade incompatível";"Saída de Pista";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Ceu Claro";"Simples";"Reta";"Rural";1;0;0;1;0;0;1;1
83491038;"18/08/16";"Quinta";"11:00:00";"PA";316;"4";"ANANINDEUA";"Falta de atenção";"Colisão Transversal";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Ceu Claro";"Dupla";"Reta";"Urbano";3;0;2;0;1;0;2;2
83491039;"15/08/16";"Segunda";"07:40:00";"MS";163;"478,9";"CAMPO GRANDE";"Falta de atenção";"Colisão Transversal";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Sol";"Simples";"Reta";"Urbano";2;0;2;0;0;0;2;2
83491040;"18/08/16";"Quinta";"08:00:00";"PR";153;"383,6";"MALLET";"Falta de atenção";"Saída de Pista";"Sem Vítimas";"Pleno dia";"Decrescente";"Chuva";"Simples";"Curva";"Rural";1;0;0;0;1;0;0;1
83491041;"18/08/16";"Quinta";"10:50:00";"RS";116;"155,3";"CAXIAS DO SUL";"Falta de atenção";"Colisão com bicicleta";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Ceu Claro";"Simples";"Curva";"Urbano";2;0;1;0;0;1;1;2
83491042;"14/08/16";"Domingo";"08:30:00";"CE";116;"39";"HORIZONTE";"Não guardar distância de segurança";"Colisão traseira";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Ceu Claro";"Dupla";"Reta";"Urbano";2;0;0;1;1;0;1;2
83491043;"18/08/16";"Quinta";"06:00:00";"PR";153;"375";"RIO AZUL";"Outras";"Tombamento";"Sem Vítimas";"Amanhecer";"Crescente";"Chuva";"Simples";"Reta";"Rural";1;0;0;0;1;0;0;1
83491044;"16/08/16";"Terça";"21:10:00";"GO";153;"227";"URUACU";"Velocidade incompatível";"Saída de Pista";"Sem Vítimas";"Plena noite";"Crescente";"Chuva";"Simples";"Reta";"Rural";1;0;0;0;1;0;0;1
83491045;"18/08/16";"Quinta";"12:15:00";"SC";101;"180";"BIGUACU";"Falta de atenção";"Colisão traseira";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Nublado";"Múltipla";"Reta";"Urbano";2;0;1;0;1;0;1;2
83491046;"18/08/16";"Quinta";"10:00:00";"ES";101;"146";"LINHARES";"Falta de atenção";"Colisão Transversal";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Sol";"Dupla";"Reta";"Urbano";3;0;0;2;1;0;2;2
83491047;"01/07/16";"Sexta";"17:00:00";"MG";40;"525,1";"CONTAGEM";"Outras";"Danos Eventuais";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Ceu Claro";"Dupla";"Reta";"Urbano";1;0;1;0;0;0;1;1
83491048;"18/08/16";"Quinta";"11:00:00";"PR";116;"17";"ANTONINA";"Velocidade incompatível";"Capotamento";"Sem Vítimas";"Pleno dia";"Decrescente";"Chuva";"Dupla";"Curva";"Rural";1;0;0;0;1;0;0;1
83491049;"15/08/16";"Segunda";"13:40:00";"ES";101;"295";"CARIACICA";"Falta de atenção";"Colisão traseira";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Ceu Claro";"Dupla";"Reta";"Urbano";3;0;2;0;1;0;2;2
83491050;"18/08/16";"Quinta";"11:30:00";"SC";282;"97,7";"ALFREDO WAGNER";"Ingestão de álcool";"Colisão traseira";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Ceu Claro";"Simples";"Reta";"Rural";2;0;1;0;1;0;1;2
83491051;"18/08/16";"Quinta";"12:15:00";"RN";101;"104";"PARNAMIRIM";"Não guardar distância de segurança";"Colisão lateral";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Ceu Claro";"Simples";"Reta";"Urbano";3;0;2;0;0;1;2;2
83491052;"14/08/16";"Domingo";"15:40:00";"PB";230;"34,9";"BAYEUX";"Desobediência à sinalização";"Colisão Transversal";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Ceu Claro";"Dupla";"Reta";"Urbano";3;0;0;2;1;0;2;2
83491053;"18/08/16";"Quinta";"08:15:00";"SC";470;"127,1";"LONTRAS";"Outras";"Colisão com objeto fixo";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Nublado";"Simples";"Reta";"Urbano";1;0;1;0;0;0;1;1
83491054;"18/08/16";"Quinta";"10:55:00";"GO";60;"99,1";"ANAPOLIS";"Outras";"Colisão traseira";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Ceu Claro";"Dupla";"Cruzamento";"Urbano";2;0;1;0;1;0;1;2
83491055;"18/08/16";"Quinta";"07:05:00";"ES";101;"263,1";"SERRA";"Não guardar distância de segurança";"Colisão traseira";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Sol";"Dupla";"Reta";"Urbano";4;0;2;0;2;0;2;4
83491056;"16/03/16";"Quarta";"11:15:00";"PR";163;"64";"PEROLA DOESTE";"Falta de atenção";"Colisão lateral";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Sol";"Simples";"Curva";"Rural";2;0;0;1;0;1;1;2
83491058;"18/08/16";"Quinta";"10:00:00";"PE";232;"189,1";"SANHARO";"Defeito mecânico em veículo";"Capotamento";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Ceu Claro";"Simples";"Reta";"Rural";1;0;1;0;0;0;1;1
83491060;"18/08/16";"Quinta";"11:00:00";"MS";163;"377";"NOVA ALVORADA DO SUL";"Outras";"Danos Eventuais";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Vento";"Simples";"Reta";"Rural";2;0;1;0;1;0;1;2
83491061;"18/08/16";"Quinta";"08:15:00";"GO";60;"99,1";"ANAPOLIS";"Não guardar distância de segurança";"Colisão traseira";"Sem Vítimas";"Pleno dia";"Crescente";"Ceu Claro";"Dupla";"Cruzamento";"Urbano";2;0;0;0;2;0;0;2
83491062;"15/08/16";"Segunda";"05:00:00";"MG";262;"851,8";"CAMPO FLORIDO";"Dormindo";"Saída de Pista";"Com Vítimas Feridas";"Plena noite";"Crescente";"Ceu Claro";"Simples";"Curva";"Rural";1;0;1;0;0;0;1;1
83491063;"14/08/16";"Domingo";"06:00:00";"MG";267;"346,3";"CAMBUQUIRA";"Ingestão de álcool";"Colisão com objeto fixo";"Com Vítimas Feridas";"Amanhecer";"Decrescente";"Ceu Claro";"Simples";"Curva";"Rural";2;0;1;1;0;0;2;1
83491064;"18/08/16";"Quinta";"12:35:00";"MG";381;"484,7";"BETIM";"Velocidade incompatível";"Colisão traseira";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Ceu Claro";"Múltipla";"Reta";"Urbano";2;0;0;1;1;0;1;2
83491065;"15/08/16";"Segunda";"16:30:00";"MG";40;"599,2";"OURO PRETO";"Falta de atenção";"Colisão traseira";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Ceu Claro";"Simples";"Reta";"Rural";2;0;1;0;1;0;1;2
83491066;"18/08/16";"Quinta";"07:45:00";"SC";282;"418,2";"VARGEM BONITA";"Velocidade incompatível";"Tombamento";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Nevoeiro/neblina";"Simples";"Curva";"Urbano";1;0;0;1;0;0;1;1
83491067;"18/08/16";"Quinta";"11:10:00";"RR";174;"505";"BOA VISTA";"Falta de atenção";"Colisão lateral";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Ceu Claro";"Simples";"Cruzamento";"Urbano";3;0;2;0;1;0;2;2
83491068;"07/07/16";"Quinta";"05:45:00";"PR";158;"496,2";"CORONEL VIVIDA";"Outras";"Saída de Pista";"Com Vítimas Feridas";"Amanhecer";"Decrescente";"Ignorada";"Simples";"Reta";"Rural";2;0;0;1;0;1;1;2
83491069;"16/08/16";"Terça";"23:15:00";"SC";470;"69,5";"INDAIAL";"Falta de atenção";"Colisão com objeto fixo";"Com Vítimas Feridas";"Plena noite";"Decrescente";"Nublado";"Simples";"Cruzamento";"Urbano";5;0;5;0;0;0;5;1
83491071;"15/08/16";"Segunda";"14:20:00";"CE";116;"193,9";"LIMOEIRO DO NORTE";"Falta de atenção";"Colisão Transversal";"Com Vítimas Fatais";"Pleno dia";"Crescente";"Ceu Claro";"Simples";"Reta";"Rural";3;2;0;0;1;0;0;2
83491072;"18/08/16";"Quinta";"12:53:00";"RR";401;"1";"BOA VISTA";"Desobediência à sinalização";"Colisão Transversal";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Sol";"Dupla";"Reta";"Urbano";2;0;1;0;1;0;1;2
83491073;"14/08/16";"Domingo";"22:00:00";"ES";262;"115";"VENDA NOVA DO IMIGRANTE";"Ingestão de álcool";"Capotamento";"Ignorado";"Plena noite";"Crescente";"Ceu Claro";"Simples";"Curva";"Rural";1;0;0;0;0;1;0;1
83491074;"18/08/16";"Quinta";"13:20:00";"MG";381;"575";"ITAGUARA";"Falta de atenção";"Queda de motocicleta / bicicleta / veículo";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Ceu Claro";"Dupla";"Curva";"Rural";1;0;1;0;0;0;1;1
83491075;"14/08/16";"Domingo";"18:20:00";"BA";324;"537,5";"AMELIA RODRIGUES";"Falta de atenção";"Colisão Transversal";"Com Vítimas Feridas";"Plena noite";"Crescente";"Nublado";"Dupla";"Reta";"Urbano";2;0;1;0;1;0;1;2
83491076;"02/08/16";"Terça";"19:15:00";"BA";20;"203";"LUIS EDUARDO MAGALHAES";"Ultrapassagem indevida";"Colisão frontal";"Com Vítimas Fatais";"Plena noite";"Decrescente";"Ceu Claro";"Simples";"Reta";"Rural";5;2;3;0;0;0;3;2
83491077;"14/08/16";"Domingo";"18:30:00";"SP";116;"229";"SAO PAULO";"Não guardar distância de segurança";"Colisão lateral";"Sem Vítimas";"Plena noite";"Crescente";"Ceu Claro";"Múltipla";"Reta";"Urbano";2;0;0;0;1;1;0;2
83491078;"18/08/16";"Quinta";"09:10:00";"RJ";101;"299,8";"SAO GONCALO";"Outras";"Queda de motocicleta / bicicleta / veículo";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Sol";"Simples";"Curva";"Rural";1;0;1;0;0;0;1;1
83491079;"13/07/16";"Quarta";"07:50:00";"MG";381;"382";"SAO GONCALO DO RIO ABAIXO";"Defeito mecânico em veículo";"Saída de Pista";"Sem Vítimas";"Pleno dia";"Decrescente";"Ceu Claro";"Simples";"Reta";"Urbano";1;0;0;0;1;0;0;1
83491080;"14/08/16";"Domingo";"16:40:00";"PE";104;"92,7";"AGRESTINA";"Outras";"Capotamento";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Ceu Claro";"Simples";"Reta";"Rural";5;0;0;2;3;0;2;1
83491081;"10/08/16";"Quarta";"13:30:00";"TO";153;"50,5";"PIRAQUE";"Falta de atenção";"Colisão com bicicleta";"Com Vítimas Fatais";"Pleno dia";"Decrescente";"Ceu Claro";"Simples";"Reta";"Rural";2;1;0;0;1;0;0;2
83491082;"18/08/16";"Quinta";"14:20:00";"GO";60;"136";"GOIANIA";"Outras";"Saída de Pista";"Sem Vítimas";"Pleno dia";"Decrescente";"Sol";"Dupla";"Reta";"Rural";2;0;0;0;2;0;0;1
83491083;"16/08/16";"Terça";"03:00:00";"MG";40;"655";"CRISTIANO OTONI";"Outras";"Colisão com objeto fixo";"Ignorado";"Plena noite";"Decrescente";"Ceu Claro";"Dupla";"Curva";"Rural";1;0;0;0;0;1;0;1
83491084;"18/08/16";"Quinta";"13:00:00";"PR";476;"136";"CURITIBA";"Falta de atenção";"Colisão traseira";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Chuva";"Múltipla";"Reta";"Urbano";4;0;1;1;2;0;2;4
83491085;"18/08/16";"Quinta";"13:00:00";"SP";116;"513";"CAJATI";"Velocidade incompatível";"Colisão com objeto fixo";"Sem Vítimas";"Pleno dia";"Decrescente";"Chuva";"Simples";"Curva";"Rural";1;0;0;0;1;0;0;1
83491086;"18/08/16";"Quinta";"15:20:00";"PR";277;"581";"CASCAVEL";"Falta de atenção";"Colisão Transversal";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Chuva";"Simples";"Reta";"Urbano";3;0;1;1;1;0;2;2
83491087;"18/08/16";"Quinta";"14:25:00";"SP";153;"331,9";"SALTO GRANDE";"Outras";"Tombamento";"Sem Vítimas";"Pleno dia";"Crescente";"Sol";"Simples";"Reta";"Rural";1;0;0;0;1;0;0;1
83491088;"18/08/16";"Quinta";"13:00:00";"PR";116;"46";"CAMPINA GRANDE DO SUL";"Velocidade incompatível";"Saída de Pista";"Sem Vítimas";"Pleno dia";"Crescente";"Chuva";"Dupla";"Curva";"Rural";1;0;0;0;1;0;0;1
83491089;"18/08/16";"Quinta";"12:50:00";"DF";70;"11,8";"BRASILIA";"Ingestão de álcool";"Colisão traseira";"Sem Vítimas";"Pleno dia";"Crescente";"Ceu Claro";"Dupla";"Reta";"Urbano";2;0;0;0;2;0;0;2
83491090;"18/08/16";"Quinta";"14:30:00";"SE";235;"13,9";"NOSSA SENHORA DO SOCORRO";"Outras";"Saída de Pista";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Ceu Claro";"Simples";"Reta";"Rural";1;0;1;0;0;0;1;1
83491091;"17/08/16";"Quarta";"13:50:00";"MA";316;"195,9";"ZE DOCA";"Outras";"Colisão traseira";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Ceu Claro";"Simples";"Reta";"Urbano";2;0;1;0;1;0;1;2
83491092;"18/08/16";"Quinta";"15:30:00";"RS";116;"152,2";"CAXIAS DO SUL";"Não guardar distância de segurança";"Colisão traseira";"Sem Vítimas";"Pleno dia";"Crescente";"Sol";"Simples";"Reta";"Urbano";5;0;0;0;5;0;0;5
83491093;"14/08/16";"Domingo";"18:40:00";"PA";230;"591";"VITORIA DO XINGU";"Animais na Pista";"Saída de Pista";"Sem Vítimas";"Anoitecer";"Decrescente";"Ignorada";"Simples";"Curva";"Rural";1;0;0;0;1;0;0;1
83491094;"23/05/16";"Segunda";"05:30:00";"SP";116;"218";"GUARULHOS";"Velocidade incompatível";"Colisão Transversal";"Sem Vítimas";"Amanhecer";"Decrescente";"Chuva";"Múltipla";"Reta";"Urbano";3;0;0;0;3;0;0;3
83491095;"14/08/16";"Domingo";"12:30:00";"BA";101;"204";"GOVERNADOR MANGABEIRA";"Falta de atenção";"Colisão Transversal";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Nublado";"Simples";"Curva";"Urbano";3;0;2;0;1;0;2;2
83491096;"18/08/16";"Quinta";"15:20:00";"SP";116;"438";"REGISTRO";"Falta de atenção";"Saída de Pista";"Sem Vítimas";"Pleno dia";"Crescente";"Nublado";"Dupla";"Reta";"Rural";2;0;0;0;1;1;0;2
83491097;"18/08/16";"Quinta";"07:50:00";"PR";277;"82";"CURITIBA";"Não guardar distância de segurança";"Colisão lateral";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Ceu Claro";"Dupla";"Reta";"Urbano";4;0;1;0;3;0;1;4
83491098;"18/08/16";"Quinta";"13:30:00";"SC";282;"212,9";"LAGES";"Falta de atenção";"Colisão traseira";"Sem Vítimas";"Pleno dia";"Crescente";"Ceu Claro";"Simples";"Reta";"Rural";2;0;0;0;2;0;0;2
83491099;"15/08/16";"Segunda";"02:00:00";"RJ";101;"441,4";"ITAGUAI";"Outras";"Capotamento";"Com Vítimas Feridas";"Plena noite";"Crescente";"Ceu Claro";"Simples";"Reta";"Rural";3;0;2;0;1;0;2;1
83491100;"18/08/16";"Quinta";"08:40:00";"SP";116;"227";"GUARULHOS";"Não guardar distância de segurança";"Colisão traseira";"Sem Vítimas";"Pleno dia";"Crescente";"Nublado";"Múltipla";"Reta";"Urbano";2;0;0;0;1;1;0;2
83491101;"15/08/16";"Segunda";"06:30:00";"SC";282;"373";"HERVAL DOESTE";"Defeito mecânico em veículo";"Tombamento";"Sem Vítimas";"Amanhecer";"Crescente";"Ceu Claro";"Simples";"Reta";"Rural";1;0;0;0;1;0;0;1
